,index,tweet,label,tweet_remove_url,tweet_remove_username,tweet_remove_url_username,tweet_remove_url_username_splite_hasghtag,tweet_remove_url_username_splite_hasghtag_lower_case,tweet_complete_cleaning
194,11164,RT @GuyForChrist: God is the author of life and nobody has the right to take it. #SemST,2,RT @GuyForChrist: God is the author of life and nobody has the right to take it. #SemST,RT   God is the author of life and nobody has the right to take it. #SemST,RT   God is the author of life and nobody has the right to take it. #SemST,RT   God is the author of life and nobody has the right to take it. Sem ST,rt   god is the author of life and nobody has the right to take it. sem st,rt god author life nobody right take sem st
195,11165,@WomanMDsGuide I thought they wanted less unwed mommas and less abortion. #confused #tcot #feminism #SemST,2,@WomanMDsGuide I thought they wanted less unwed mommas and less abortion. #confused #tcot #feminism #SemST,  I thought they wanted less unwed mommas and less abortion. #confused #tcot #feminism #SemST,  I thought they wanted less unwed mommas and less abortion. #confused #tcot #feminism #SemST,  I thought they wanted less unwed mommas and less abortion. confused tcot feminism Sem ST,  i thought they wanted less unwed mommas and less abortion. confused tcot feminism sem st,thought wanted less unwed mommas less abortion confused tcot feminism sem st
196,11166,"The teen pregnancy rate has declined 51 percent, and the teen birth rate is down 57 percent. #SemST",1,"The teen pregnancy rate has declined 51 percent, and the teen birth rate is down 57 percent. #SemST","The teen pregnancy rate has declined 51 percent, and the teen birth rate is down 57 percent. #SemST","The teen pregnancy rate has declined 51 percent, and the teen birth rate is down 57 percent. #SemST","The teen pregnancy rate has declined 51 percent, and the teen birth rate is down 57 percent. Sem ST","the teen pregnancy rate has declined 51 percent, and the teen birth rate is down 57 percent. sem st",teen pregnancy rate declined 51 percent teen birth rate 57 percent sem st
197,11167,"We need more public funding for birth control, condoms and abortions, especially abortions. #budget2015 #Election2016 #SemST",0,"We need more public funding for birth control, condoms and abortions, especially abortions. #budget2015 #Election2016 #SemST","We need more public funding for birth control, condoms and abortions, especially abortions. #budget2015 #Election2016 #SemST","We need more public funding for birth control, condoms and abortions, especially abortions. #budget2015 #Election2016 #SemST","We need more public funding for birth control, condoms and abortions, especially abortions. budget 2015 Election 2016 Sem ST","we need more public funding for birth control, condoms and abortions, especially abortions. budget 2015 election 2016 sem st",need public funding birth control condoms abortions especially abortions budget 2015 election 2016 sem st
198,11168,I will visit PEI when all women can get a lawful medical abortion on the island. #Cdnpoli #peipoli #womensrights #SemST,0,I will visit PEI when all women can get a lawful medical abortion on the island. #Cdnpoli #peipoli #womensrights #SemST,I will visit PEI when all women can get a lawful medical abortion on the island. #Cdnpoli #peipoli #womensrights #SemST,I will visit PEI when all women can get a lawful medical abortion on the island. #Cdnpoli #peipoli #womensrights #SemST,I will visit PEI when all women can get a lawful medical abortion on the island. Cdnpoli peipoli womensrights Sem ST,i will visit pei when all women can get a lawful medical abortion on the island. cdnpoli peipoli womensrights sem st,visit pei women get lawful medical abortion island cdnpoli peipoli womensrights sem st
199,11169,PRAISE REPORT Two babies savedOne in Dallas TX&in Charlotte NC  If we put forth effort with prayer- miracle's happen  #SemST,2,PRAISE REPORT Two babies savedOne in Dallas TX&in Charlotte NC  If we put forth effort with prayer- miracle's happen  #SemST,PRAISE REPORT Two babies savedOne in Dallas TX&in Charlotte NC  If we put forth effort with prayer- miracle's happen  #SemST,PRAISE REPORT Two babies savedOne in Dallas TX&in Charlotte NC  If we put forth effort with prayer- miracle's happen  #SemST,PRAISE REPORT Two babies savedOne in Dallas TX&in Charlotte NC  If we put forth effort with prayer- miracle's happen  Sem ST,praise report two babies savedone in dallas tx&in charlotte nc  if we put forth effort with prayer- miracle's happen  sem st,praise report two babies savedone dallas tx charlotte nc put forth effort prayer miracle happen sem st
200,11170,@WBCBowie NY pastors need to call their State Senators and stop this barbaric bill!istorture #SemST,2,@WBCBowie NY pastors need to call their State Senators and stop this barbaric bill!istorture #SemST,  NY pastors need to call their State Senators and stop this barbaric bill!istorture #SemST,  NY pastors need to call their State Senators and stop this barbaric bill!istorture #SemST,  NY pastors need to call their State Senators and stop this barbaric bill!istorture Sem ST,  ny pastors need to call their state senators and stop this barbaric bill!istorture sem st,ny pastors need call state senators stop barbaric bill istorture sem st
201,11171,I support @GovMikeHuckabee because I want to see Planned Parenthood gone. #SemST,2,I support @GovMikeHuckabee because I want to see Planned Parenthood gone. #SemST,I support   because I want to see Planned Parenthood gone. #SemST,I support   because I want to see Planned Parenthood gone. #SemST,I support   because I want to see Planned Parenthood gone. Sem ST,i support   because i want to see planned parenthood gone. sem st,support want see planned parenthood gone sem st
202,11172,@BernieSanders if men were the ones that got preganant this would be a non issue in America #Bernie2016 #WomensRights #Solidarity #SemST,0,@BernieSanders if men were the ones that got preganant this would be a non issue in America #Bernie2016 #WomensRights #Solidarity #SemST,  if men were the ones that got preganant this would be a non issue in America #Bernie2016 #WomensRights #Solidarity #SemST,  if men were the ones that got preganant this would be a non issue in America #Bernie2016 #WomensRights #Solidarity #SemST,  if men were the ones that got preganant this would be a non issue in America Bernie 2016 Womens Rights Solidarity Sem ST,  if men were the ones that got preganant this would be a non issue in america bernie 2016 womens rights solidarity sem st,men ones got preganant would non issue america bernie 2016 womens rights solidarity sem st
203,11173,"DEAR PROABORTS: Using BAD grammar and FILTHY language and INTIMIDATION makes you look ignorant, inept and desperate. #GodWins #SemST",2,"DEAR PROABORTS: Using BAD grammar and FILTHY language and INTIMIDATION makes you look ignorant, inept and desperate. #GodWins #SemST","DEAR PROABORTS: Using BAD grammar and FILTHY language and INTIMIDATION makes you look ignorant, inept and desperate. #GodWins #SemST","DEAR PROABORTS: Using BAD grammar and FILTHY language and INTIMIDATION makes you look ignorant, inept and desperate. #GodWins #SemST","DEAR PROABORTS: Using BAD grammar and FILTHY language and INTIMIDATION makes you look ignorant, inept and desperate. God Wins Sem ST","dear proaborts: using bad grammar and filthy language and intimidation makes you look ignorant, inept and desperate. god wins sem st",dear proaborts using bad grammar filthy language intimidation makes look ignorant inept desperate god wins sem st
204,11174,Our #TruthTour cont' in the @CityOttawa as we show the humanity of the unborn & inhumanity of abortion! #cdnpoli #Ottawa #onpoli #SemST,2,Our #TruthTour cont' in the @CityOttawa as we show the humanity of the unborn & inhumanity of abortion! #cdnpoli #Ottawa #onpoli #SemST,Our #TruthTour cont' in the   as we show the humanity of the unborn & inhumanity of abortion! #cdnpoli #Ottawa #onpoli #SemST,Our #TruthTour cont' in the   as we show the humanity of the unborn & inhumanity of abortion! #cdnpoli #Ottawa #onpoli #SemST,Our Truth Tour cont' in the   as we show the humanity of the unborn & inhumanity of abortion! cdnpoli Ottawa onpoli Sem ST,our truth tour cont' in the   as we show the humanity of the unborn & inhumanity of abortion! cdnpoli ottawa onpoli sem st,truth tour cont show humanity unborn inhumanity abortion cdnpoli ottawa onpoli sem st
